language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
mojo,vcf_wah_pedals,run,vec,double,O3,48000,64,1,2,50,124450,1000,2.1076779999984865,16935.942145427776,16567.292644116056,17240.196078929846,672.9034348137902,3.97322705188536,264.624096022309,132.3120480111545,3778945.360726695,3863033.108353396,3712254.762474411,7557890.72145339,7726066.216706792,7424509.524948823,6.680401804404212e-06
mojo,vcf_wah_pedals,run,vec,single,O3,48000,64,1,2,50,125150,1000,2.095210000001316,16741.59009190025,16517.97385593038,17030.805686860156,512.8318309297756,3.063220566951337,261.5873451859414,130.7936725929707,3822814.896833715,3874567.2173964814,3757896.2015507095,7645629.793667431,7749134.434792963,7515792.403101419,-1.3669126884607865e-05
cpp,virtual_analog_oscillators,run,scalar,double,O3,48000,64,1,2,50,134650,1000,1.7107037879999998,12704.818329001117,12228.446685878962,13176.225609756097,947.7789238771348,7.459995879780923,198.5127863906424,99.2563931953212,5037458.887067129,5233698.248356044,4857233.163388791,10074917.774134258,10467396.496712089,9714466.32677758,0.0170108296752005
cpp,virtual_analog_oscillators,run,scalar,single,O3,48000,64,1,2,50,139250,1000,1.6391346669999998,11771.164574506283,11331.066176470587,11935.527259684362,604.461083213775,5.135100094708581,183.92444647666068,91.96222323833034,5437015.139403431,5648188.7055693455,5362142.669321212,10874030.27880686,11296377.411138693,10724285.338642424,-0.0210084494219699
cpp,virtual_analog_oscillators,run,vec,double,O3,48000,64,1,2,50,142050,1000,1.5324351710000002,10787.998387891588,10349.48275862069,10926.932412790698,577.4496541700082,5.352704305352286,168.5624748108061,84.28123740540305,5932518.49868956,6183883.91890316,5857087.56879321,11865036.99737912,12367767.83780632,11714175.13758642,-0.0098602358707466
cpp,virtual_analog_oscillators,run,vec,single,O3,48000,64,1,2,50,141409,972,1.337249752,9456.609918746331,9218.965931863728,9605.388813096864,386.4228812331348,4.086272824546866,147.75952998041143,73.87976499020571,6767752.98441035,6942210.273149541,6662926.534815183,13535505.9688207,13884420.54629908,13325853.069630366,-0.0089916759161496
mojo,virtual_analog_oscillators,run,scalar,double,O3,48000,64,1,2,50,135150,1000,1.6698320000014064,12355.397706262718,11841.984733040284,12539.47368496212,697.4889519218359,5.645216515922364,193.05308916035497,96.52654458017749,5179922.291579462,5404499.451973941,5103882.476084429,10359844.583158923,10808998.903947882,10207764.952168858,-0.0212252781093411
mojo,virtual_analog_oscillators,run,scalar,single,O3,48000,64,1,2,50,138550,1000,1.5987719999975525,11539.314326940112,11147.552447312532,11734.62088719916,587.068439886627,5.087550466634184,180.30178635843927,90.15089317921964,5546256.752065695,5741170.566587395,5453946.967286783,11092513.50413139,11482341.13317479,10907893.934573568,-0.0251950076645925
mojo,virtual_analog_oscillators,run,vec,double,O3,48000,64,1,2,50,122750,1000,2.237162999999782,18225.360488796596,17779.4348517528,18549.27302081938,769.8381690665774,4.223994195010895,284.7712576374468,142.3856288187234,3511590.349027212,3599664.473794593,3450269.9878408993,7023180.6980544245,7199328.947589186,6900539.9756817985,-0.0048771195079098
mojo,virtual_analog_oscillators,run,vec,single,O3,48000,64,1,2,50,123450,1000,2.1866209999989223,17712.6042932274,17385.25269319029,18072.799999208655,687.5473060183649,3.881683882483932,276.7594420816781,138.37972104083906,3613246.191271324,3681280.9758622865,3541233.2346289637,7226492.382542648,7362561.951724573,7082466.4692579275,-0.0006434421325138
